tm1_name,tm2_name,date,score,url,tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a
Nice,Metz,Sat 7 Dec,(2-0),pmatch.asp?league=france_2020&stats=165-9-20-2019,68,1.87,68,53,59,44,1.07,33,51,41,1.37,39,29,37,32,36,37,1.46,0.96,1.26,1.36,1.25,1.26,29,36,25,2.82,2.21,2.52,61,36,47,25,18,25,79,46,48,1.69,53,48,20,27,1.87,1.49,1.33,1.03,27,25,3.20,2.52,73,47,33,25,87,48,1.06,21,27,36,48,0.64,1.03,1.29,1.49,43,25,1.93,2.52,21,47,14,25,36,48
Rennes,Angers,Sat 7 Dec,(1-0),pmatch.asp?league=france_2020&stats=163-2-13-2019,58,2.07,66,58,59,31,0.92,29,61,41,1.37,54,39,37,29,39,37,1.36,1.00,1.26,0.86,1.18,1.26,18,21,25,2.21,2.18,2.52,39,36,47,18,21,25,46,32,48,1.69,64,48,21,27,1.79,1.49,1.00,1.03,14,25,2.79,2.52,64,47,29,25,64,48,1.06,23,27,54,48,0.62,1.03,1.54,1.49,23,25,2.15,2.52,46,47,23,25,31,48
Strasbourg,Toulouse,Sat 7 Dec,(2-1),pmatch.asp?league=france_2020&stats=170-19-12-2019,63,1.85,69,44,59,31,0.27,50,59,41,1.37,41,11,37,41,75,37,1.19,0.79,1.26,1.19,2.07,1.26,19,14,25,2.37,2.86,2.52,44,57,47,22,29,25,37,43,48,1.69,54,48,23,27,1.69,1.49,1.08,1.03,23,25,2.77,2.52,62,47,23,25,62,48,1.06,0,27,73,48,0.73,1.03,2.27,1.49,27,25,3.00,2.52,73,47,33,25,47,48
Reims,Saint-Etienne,Sun 8 Dec,(1-0),pmatch.asp?league=france_2020&stats=166-8-18-2019,54,1.57,46,33,59,40,0.86,48,60,41,1.37,36,29,37,25,50,37,0.93,1.04,1.26,0.75,1.61,1.26,39,21,25,1.68,2.64,2.52,14,50,47,7,32,25,36,54,48,1.69,36,48,14,27,0.86,1.49,0.50,1.03,50,25,1.36,2.52,14,47,7,25,36,48,1.06,29,27,71,48,1.00,1.03,1.93,1.49,0,25,2.93,2.52,64,47,36,25,57,48
Nantes,Dijon,Sun 8 Dec,(0-0),pmatch.asp?league=france_2020&stats=167-6-17-2019,54,1.43,39,35,59,20,0.43,26,59,41,1.37,39,25,37,46,43,37,1.00,0.96,1.26,1.11,1.32,1.26,14,32,25,2.11,2.29,2.52,36,46,47,14,18,25,39,46,48,1.69,43,48,43,27,0.79,1.49,0.79,1.03,14,25,1.57,2.52,29,47,7,25,29,48,1.06,7,27,71,48,0.50,1.03,1.57,1.49,21,25,2.07,2.52,36,47,14,25,36,48
Marseille,Bordeaux,Sun 8 Dec,(0-1),pmatch.asp?league=france_2020&stats=164-7-14-2019,50,2.00,51,48,59,54,1.33,52,65,41,1.37,57,32,37,14,32,37,1.46,1.43,1.26,1.04,1.21,1.26,29,36,25,2.50,2.64,2.52,46,43,47,29,29,25,54,61,48,1.69,57,48,14,27,1.50,1.49,1.00,1.03,29,25,2.50,2.52,50,47,29,25,64,48,1.06,33,27,33,48,1.40,1.03,1.47,1.49,33,25,2.87,2.52,47,47,33,25,73,48
Lille,Montpellier,Fri 13 Dec,(1-0),pmatch.asp?league=france_2020&stats=171-5-1-2019,71,2.33,69,33,59,20,0.57,26,71,41,1.37,54,39,37,32,36,37,1.25,1.25,1.26,0.96,1.21,1.26,14,25,25,2.21,2.46,2.52,43,50,47,7,29,25,39,43,48,1.69,73,48,13,27,1.60,1.49,0.60,1.03,13,25,2.20,2.52,53,47,7,25,33,48,1.06,7,27,57,48,0.64,1.03,1.71,1.49,36,25,2.36,2.52,43,47,29,25,43,48
Metz,Marseille,Sat 14 Dec,(1-0),pmatch.asp?league=france_2020&stats=179-20-7-2019,56,1.36,67,49,59,50,2.00,49,52,41,1.37,29,57,37,36,14,37,0.96,1.46,1.26,1.25,1.04,1.26,36,29,25,2.21,2.50,2.52,36,46,47,18,29,25,46,54,48,1.69,36,48,36,27,1.29,1.49,1.21,1.03,29,25,2.50,2.52,50,47,21,25,57,48,1.06,57,27,14,48,1.43,1.03,1.07,1.49,29,25,2.50,2.52,43,47,29,25,43,48
Amiens,Dijon,Sat 14 Dec,(1-1),pmatch.asp?league=france_2020&stats=180-10-17-2019,61,1.00,55,46,59,20,0.43,26,59,41,1.37,14,25,37,46,43,37,1.11,0.96,1.26,1.79,1.32,1.26,39,32,25,2.89,2.29,2.52,61,46,47,36,18,25,68,46,48,1.69,21,48,43,27,1.21,1.49,1.64,1.03,36,25,2.86,2.52,57,47,36,25,64,48,1.06,7,27,71,48,0.50,1.03,1.57,1.49,21,25,2.07,2.52,36,47,14,25,36,48
Angers,Monaco,Sat 14 Dec,(0-0),pmatch.asp?league=france_2020&stats=177-13-15-2019,69,1.80,71,39,59,35,1.00,34,50,41,1.37,39,39,37,39,36,37,1.00,1.57,1.26,1.18,1.57,1.26,21,25,25,2.18,3.14,2.52,36,68,47,21,43,25,32,64,48,1.69,53,48,27,27,1.33,1.49,0.87,1.03,20,25,2.20,2.52,27,47,20,25,33,48,1.06,21,27,43,48,1.07,1.03,1.57,1.49,36,25,2.64,2.52,64,47,29,25,64,48
Brest,Nice,Sat 14 Dec,(0-0),pmatch.asp?league=france_2020&stats=176-11-9-2019,71,1.71,62,30,59,32,1.00,32,47,41,1.37,29,39,37,36,32,37,1.21,1.46,1.26,1.32,1.36,1.26,36,29,25,2.54,2.82,2.52,46,61,47,29,25,25,46,79,48,1.69,43,48,14,27,1.50,1.49,0.79,1.03,43,25,2.29,2.52,36,47,21,25,50,48,1.06,23,27,46,48,1.00,1.03,1.38,1.49,31,25,2.38,2.52,46,47,15,25,69,48
Nimes,Nantes,Sat 14 Dec,(0-1),pmatch.asp?league=france_2020&stats=178-4-6-2019,74,1.43,59,34,59,46,1.21,61,65,41,1.37,25,39,37,54,46,37,1.04,1.00,1.26,1.57,1.11,1.26,21,14,25,2.61,2.11,2.52,54,36,47,32,14,25,46,39,48,1.69,43,48,43,27,1.21,1.49,1.07,1.03,14,25,2.29,2.52,36,47,21,25,36,48,1.06,36,27,50,48,1.21,1.03,1.43,1.49,14,25,2.64,2.52,43,47,21,25,50,48
Toulouse,Reims,Sat 14 Dec,(0-1),pmatch.asp?league=france_2020&stats=175-12-8-2019,69,0.69,50,41,59,46,1.36,54,67,41,1.37,11,36,37,75,25,37,0.79,0.93,1.26,2.07,0.75,1.26,14,39,25,2.86,1.68,2.52,57,14,47,29,7,25,43,36,48,1.69,23,48,77,27,0.85,1.49,1.85,1.03,0,25,2.69,2.52,38,47,23,25,38,48,1.06,36,27,36,48,1.00,1.03,1.00,1.49,29,25,2.00,2.52,14,47,7,25,36,48
Bordeaux,Strasbourg,Sun 15 Dec,(0-1),pmatch.asp?league=france_2020&stats=173-14-19-2019,46,1.31,48,35,59,37,1.00,31,56,41,1.37,32,41,37,32,41,37,1.43,1.19,1.26,1.21,1.19,1.26,36,19,25,2.64,2.37,2.52,43,44,47,29,22,25,61,37,48,1.69,31,48,31,27,1.46,1.49,0.92,1.03,38,25,2.38,2.52,38,47,23,25,46,48,1.06,29,27,57,48,0.71,1.03,1.29,1.49,14,25,2.00,2.52,29,47,21,25,14,48
Lyon,Rennes,Sun 15 Dec,(0-0),pmatch.asp?league=france_2020&stats=172-16-2-2019,48,1.46,40,26,59,42,1.50,34,42,41,1.37,39,54,37,36,29,37,1.50,1.36,1.26,0.96,0.86,1.26,25,18,25,2.46,2.21,2.52,46,39,47,21,18,25,43,46,48,1.69,38,48,31,27,1.31,1.49,0.54,1.03,31,25,1.85,2.52,23,47,8,25,23,48,1.06,43,27,36,48,0.93,1.03,0.71,1.49,21,25,1.64,2.52,14,47,7,25,29,48
Saint-Etienne,Paris Saint-Germain,Sun 15 Dec,(0-2),pmatch.asp?league=france_2020&stats=174-18-3-2019,60,1.29,52,40,59,46,2.38,41,54,41,1.37,29,81,37,50,11,37,1.04,2.78,1.26,1.61,0.89,1.26,21,7,25,2.64,3.67,2.52,50,70,47,32,52,25,54,44,48,1.69,29,48,29,27,1.07,1.49,1.29,1.03,43,25,2.36,2.52,36,47,29,25,50,48,1.06,77,27,15,48,2.38,1.03,1.00,1.49,8,25,3.38,2.52,69,47,38,25,62,48
Dijon,Metz,Sat 21 Dec,(2-1),pmatch.asp?league=france_2020&stats=189-17-20-2019,80,1.71,74,41,59,44,1.07,33,51,41,1.37,25,29,37,43,36,37,0.96,0.96,1.26,1.32,1.25,1.26,32,36,25,2.29,2.21,2.52,46,36,47,18,18,25,46,46,48,1.69,43,48,14,27,1.43,1.49,1.07,1.03,43,25,2.50,2.52,57,47,21,25,57,48,1.06,21,27,36,48,0.64,1.03,1.29,1.49,43,25,1.93,2.52,21,47,14,25,36,48
Marseille,Nimes,Sat 21 Dec,(0-0),pmatch.asp?league=france_2020&stats=184-7-4-2019,50,2.00,51,48,59,26,0.50,41,66,41,1.37,57,25,37,14,54,37,1.46,1.04,1.26,1.04,1.57,1.26,29,21,25,2.50,2.61,2.52,46,54,47,29,32,25,54,46,48,1.69,57,48,14,27,1.50,1.49,1.00,1.03,29,25,2.50,2.52,50,47,29,25,64,48,1.06,7,27,64,48,0.86,1.03,2.07,1.49,29,25,2.93,2.52,71,47,43,25,57,48
Monaco,Lille,Sat 21 Dec,(2-1),pmatch.asp?league=france_2020&stats=188-15-5-2019,65,1.86,66,50,59,29,1.08,31,67,41,1.37,39,54,37,36,32,37,1.57,1.25,1.26,1.57,0.96,1.26,25,14,25,3.14,2.21,2.52,68,43,47,43,7,25,64,39,48,1.69,57,48,29,27,2.07,1.49,1.57,1.03,14,25,3.64,2.52,71,47,57,25,64,48,1.06,31,27,54,48,0.85,1.03,1.38,1.49,15,25,2.23,2.52,31,47,8,25,46,48
Montpellier,Brest,Sat 21 Dec,(2-0),pmatch.asp?league=france_2020&stats=181-1-11-2019,80,2.29,74,29,59,29,0.71,38,70,41,1.37,39,29,37,36,36,37,1.25,1.21,1.26,1.21,1.32,1.26,25,36,25,2.46,2.54,2.52,50,46,47,29,29,25,43,46,48,1.69,71,48,14,27,1.86,1.49,0.71,1.03,14,25,2.57,2.52,57,47,29,25,43,48,1.06,14,27,57,48,0.93,1.03,1.86,1.49,29,25,2.79,2.52,57,47,36,25,43,48
Nantes,Angers,Sat 21 Dec,(1-0),pmatch.asp?league=france_2020&stats=187-6-13-2019,54,1.43,39,35,59,31,0.92,29,61,41,1.37,39,39,37,46,39,37,1.00,1.00,1.26,1.11,1.18,1.26,14,21,25,2.11,2.18,2.52,36,36,47,14,21,25,39,32,48,1.69,43,48,43,27,0.79,1.49,0.79,1.03,14,25,1.57,2.52,29,47,7,25,29,48,1.06,23,27,54,48,0.62,1.03,1.54,1.49,23,25,2.15,2.52,46,47,23,25,31,48
Nice,Toulouse,Sat 21 Dec,(3-0),pmatch.asp?league=france_2020&stats=185-9-12-2019,68,1.87,68,53,59,31,0.27,50,59,41,1.37,39,11,37,32,75,37,1.46,0.79,1.26,1.36,2.07,1.26,29,14,25,2.82,2.86,2.52,61,57,47,25,29,25,79,43,48,1.69,53,48,20,27,1.87,1.49,1.33,1.03,27,25,3.20,2.52,73,47,33,25,87,48,1.06,0,27,73,48,0.73,1.03,2.27,1.49,27,25,3.00,2.52,73,47,33,25,47,48
Paris Saint-Germain,Amiens,Sat 21 Dec,(1-0),pmatch.asp?league=france_2020&stats=182-3-10-2019,54,2.64,59,46,59,39,0.64,45,54,41,1.37,81,14,37,11,46,37,2.78,1.11,1.26,0.89,1.79,1.26,7,39,25,3.67,2.89,2.52,70,61,47,52,36,25,44,68,48,1.69,86,48,7,27,3.14,1.49,0.79,1.03,7,25,3.93,2.52,71,47,64,25,29,48,1.06,7,27,50,48,1.00,1.03,1.93,1.49,43,25,2.93,2.52,64,47,36,25,71,48
Reims,Lyon,Sat 21 Dec,(1-1),pmatch.asp?league=france_2020&stats=186-8-16-2019,54,1.57,46,33,59,52,1.40,60,74,41,1.37,36,39,37,25,36,37,0.93,1.50,1.26,0.75,0.96,1.26,39,25,25,1.68,2.46,2.52,14,46,47,7,21,25,36,43,48,1.69,36,48,14,27,0.86,1.49,0.50,1.03,50,25,1.36,2.52,14,47,7,25,36,48,1.06,40,27,40,48,1.67,1.03,1.33,1.49,20,25,3.00,2.52,67,47,33,25,60,48
Rennes,Bordeaux,Sat 21 Dec,(0-0),pmatch.asp?league=france_2020&stats=183-2-14-2019,58,2.07,66,58,59,54,1.33,52,65,41,1.37,54,32,37,29,32,37,1.36,1.43,1.26,0.86,1.21,1.26,18,36,25,2.21,2.64,2.52,39,43,47,18,29,25,46,61,48,1.69,64,48,21,27,1.79,1.49,1.00,1.03,14,25,2.79,2.52,64,47,29,25,64,48,1.06,33,27,33,48,1.40,1.03,1.47,1.49,33,25,2.87,2.52,47,47,33,25,73,48
Strasbourg,Saint-Etienne,Sat 21 Dec,(1-0),pmatch.asp?league=france_2020&stats=190-19-18-2019,63,1.85,69,44,59,40,0.86,48,60,41,1.37,41,29,37,41,50,37,1.19,1.04,1.26,1.19,1.61,1.26,19,21,25,2.37,2.64,2.52,44,50,47,22,32,25,37,54,48,1.69,54,48,23,27,1.69,1.49,1.08,1.03,23,25,2.77,2.52,62,47,23,25,62,48,1.06,29,27,71,48,1.00,1.03,1.93,1.49,0,25,2.93,2.52,64,47,36,25,57,48
