tm1_points_h,tm1_PPGH_h,tm1_GS_h,tm1_GC_h,tm0_GS_h,tm2_points_a,tm2_PPGA_a,tm2_GS_a,tm2_GC_a,tm0_GS_a,tm0_PPGH,tm1_wins,tm2_wins,tm0_wins,tm1_defeats,tm2_defeats,tm0_defeats,tm1_GSG,tm2_GSG,tm0_GSG,tm1_GCG,tm2_GCG,tm0_GCG,tm1_D,tm2_D,tm0_D,tm1_TGG,tm2_TGG,tm0_TGG,tm1_25,tm2_25,tm0_25,tm1_35,tm2_35,tm0_35,tm1_BTS,tm2_BTS,tm0_BTS,tm0_PPGH_h,tm1_wins_h,tm0_wins_h,tm1_defeats_h,tm0_defeats_h,tm1_GSG_h,tm0_GSG_h,tm1_GCG_h,tm0_GCG_h,tm1_D_h,tm0_D_h,tm1_TGG_h,tm0_TGG_h,tm1_25_h,tm0_25_h,tm1_35_h,tm0_35_h,tm1_BTS_h,tm0_BTS_h,tm0_PPGH_a,tm2_wins_a,tm0_wins_a,tm2_defeats_a,tm0_defeats_a,tm2_GSG_a,tm0_GSG_a,tm2_GCG_a,tm0_GCG_a,tm2_D_a,tm0_D_a,tm2_TGG_a,tm0_TGG_a,tm2_25_a,tm0_25_a,tm2_35_a,tm0_35_a,tm2_BTS_a,tm0_BTS_a,tm1_ClS_h,tm1_WtN_h,tm1_SiBH_h,tm1_BoTS_h,tm1_FtS_h,tm1_LtN_h,tm1_CiBH_h,tm2_ClS_h,tm2_WtN_h,tm2_SiBH_h,tm2_BoTS_h,tm2_FtS_h,tm2_LtN_h,tm2_CiBH_h,scores,tm1_names,tm2_names,urls,dates
55,1.20,38,35,53,51,2.07,42,42,47,1.38,27,60,38,43,17,38,1.07,2.37,1.50,1.33,1.27,1.50,30,23,25,2.40,3.63,3.01,40,67,58,27,53,35,50,67,59,1.47,33,41,47,34,0.80,1.59,0.93,1.41,20,25,1.73,3.01,20,58,7,35,27,59,1.28,60,34,13,41,2.00,1.41,1.07,1.59,27,25,3.07,3.01,53,58,40,35,60,59,40,27,13,27,47,33,33,33,27,40,60,13,7,0,1 - 1,Udinese,Atalanta,pmatch.asp?league=italy&stats=97-20-15-2021,Wed 20 Jan
40,0.75,50,56,53,59,1.07,52,52,47,1.38,23,17,38,47,41,38,1.00,1.45,1.50,1.83,1.79,1.50,30,41,25,2.83,3.24,3.01,47,59,58,33,45,35,53,69,59,1.47,12,41,50,34,0.94,1.59,1.94,1.41,38,25,2.88,3.01,50,58,31,35,56,59,1.28,27,34,47,41,1.47,1.41,1.80,1.59,27,25,3.27,3.01,60,58,40,35,60,59,19,12,19,56,31,25,38,20,20,33,60,20,20,20,2 - 2,Benevento,Torino,pmatch.asp?league=italy&stats=181-17-2-2021,Fri 22 Jan
67,2.25,63,39,53,47,1.00,50,55,47,1.38,53,27,38,27,47,38,1.80,1.33,1.50,1.47,1.83,1.50,20,27,25,3.27,3.17,3.01,67,77,58,47,37,35,50,67,59,1.47,69,41,12,34,2.13,1.59,1.06,1.41,19,25,3.19,3.01,62,58,44,35,50,59,1.28,27,34,53,41,1.33,1.41,2.00,1.59,20,25,3.33,3.01,87,58,33,35,60,59,44,38,44,50,12,6,25,20,13,33,60,27,20,20,4 - 3,AS Roma,Spezia,pmatch.asp?league=italy&stats=188-4-19-2021,Sat 23 Jan
37,1.53,46,60,53,51,2.07,42,42,47,1.38,63,60,38,17,17,38,1.90,2.37,1.50,1.17,1.27,1.50,20,23,25,3.07,3.63,3.01,63,67,58,33,53,35,57,67,59,1.47,40,41,27,34,1.73,1.59,1.40,1.41,33,25,3.13,3.01,60,58,40,35,47,59,1.28,60,34,13,41,2.00,1.41,1.07,1.59,27,25,3.07,3.01,53,58,40,35,60,59,33,33,33,47,20,20,40,33,27,40,60,13,7,0,0 - 3,AC Milan,Atalanta,pmatch.asp?league=italy&stats=186-13-15-2021,Sat 23 Jan
55,1.20,38,35,53,46,2.27,43,44,47,1.38,27,77,38,43,7,38,1.07,2.30,1.50,1.33,0.90,1.50,30,17,25,2.40,3.20,3.01,40,67,58,27,33,35,50,60,59,1.47,33,41,47,34,0.80,1.59,0.93,1.41,20,25,1.73,3.01,20,58,7,35,27,59,1.28,67,34,7,41,2.00,1.41,0.80,1.59,27,25,2.80,3.01,60,58,20,35,60,59,40,27,13,27,47,33,33,40,33,27,60,7,0,13,0 - 0,Udinese,Inter Milan,pmatch.asp?league=italy&stats=189-20-18-2021,Sat 23 Jan
67,1.25,58,45,53,13,0.13,46,62,47,1.38,23,13,38,47,77,38,1.27,1.23,1.50,1.63,2.57,1.50,30,10,25,2.90,3.80,3.01,53,77,58,27,53,35,57,67,59,1.47,31,41,38,34,1.38,1.59,1.38,1.41,31,25,2.75,3.01,50,58,25,35,62,59,1.28,0,34,88,41,1.06,1.41,3.00,1.59,12,25,4.06,3.01,81,58,62,35,69,59,25,19,19,62,19,12,38,12,0,19,69,31,19,62,2 - 1,Fiorentina,Crotone,pmatch.asp?league=italy&stats=182-1-8-2021,Sat 23 Jan
61,2.38,56,44,53,38,0.81,38,52,47,1.38,60,30,38,13,47,38,2.03,1.30,1.50,0.90,1.53,1.50,27,23,25,2.93,2.83,3.01,57,50,58,37,37,35,60,57,59,1.47,75,41,12,34,2.13,1.59,0.75,1.41,12,25,2.88,3.01,62,58,25,35,50,59,1.28,19,34,56,41,0.94,1.41,1.50,1.59,25,25,2.44,3.01,44,58,25,35,50,59,38,38,50,50,12,12,6,12,6,12,50,44,38,38,2 - 0,Juventus,Bologna,pmatch.asp?league=italy&stats=184-11-14-2021,Sun 24 Jan
56,1.20,66,50,53,45,0.67,52,49,47,1.38,23,17,38,40,60,38,1.07,1.03,1.50,1.47,1.70,1.50,37,23,25,2.53,2.73,3.01,50,40,58,23,33,35,60,53,59,1.47,27,41,33,34,1.40,1.59,1.47,1.41,40,25,2.87,3.01,53,58,33,35,80,59,1.28,13,34,60,41,1.07,1.41,1.67,1.59,27,25,2.73,3.01,40,58,33,35,53,59,13,13,13,80,7,7,20,13,7,27,53,40,33,27,1 - 0,Genoa,Cagliari,pmatch.asp?league=italy&stats=183-7-10-2021,Sun 24 Jan
51,1.40,47,49,53,47,1.75,43,59,47,1.38,37,63,38,37,30,38,1.27,2.17,1.50,1.17,1.13,1.50,27,7,25,2.43,3.30,3.01,43,60,58,20,40,35,53,50,59,1.47,40,41,40,34,1.20,1.59,1.13,1.41,20,25,2.33,3.01,47,58,13,35,53,59,1.28,56,34,38,41,1.75,1.41,1.25,1.59,6,25,3.00,3.01,56,58,31,35,50,59,20,13,20,53,33,27,20,38,38,31,50,12,12,25,3 - 1,Hellas Verona,Napoli,pmatch.asp?league=italy&stats=190-3-6-2021,Sun 24 Jan
53,2.07,50,45,53,56,1.50,53,54,47,1.38,59,37,38,28,30,38,1.59,1.63,1.50,1.31,1.60,1.50,14,33,25,2.90,3.23,3.01,55,60,58,28,37,35,62,73,59,1.47,64,41,21,34,1.64,1.59,1.21,1.41,14,25,2.86,3.01,64,58,21,35,71,59,1.28,44,34,38,41,1.63,1.41,1.63,1.59,19,25,3.25,3.01,56,58,38,35,69,59,29,29,36,71,0,0,29,25,19,31,69,12,6,31,2 - 1,Lazio,Sassuolo,pmatch.asp?league=italy&stats=185-16-9-2021,Sun 24 Jan
55,0.69,34,46,53,44,1.07,44,49,47,1.38,10,33,38,53,47,38,0.97,1.30,1.50,1.97,1.50,1.50,37,20,25,2.93,2.80,3.01,67,60,58,37,23,35,53,67,59,1.47,12,41,56,34,0.63,1.59,1.69,1.41,31,25,2.31,3.01,50,58,25,35,31,59,1.28,27,34,47,41,1.13,1.41,1.47,1.59,27,25,2.60,3.01,53,58,20,35,67,59,31,12,12,31,56,38,25,7,7,20,67,27,27,27,0 - 2,Parma,Sampdoria,pmatch.asp?league=italy&stats=187-5-12-2021,Sun 24 Jan
41,0.79,48,48,53,33,0.71,42,55,47,1.38,17,23,38,41,47,38,1.45,1.27,1.50,1.79,1.63,1.50,41,30,25,3.24,2.90,3.01,59,53,58,45,27,35,69,57,59,1.47,7,41,36,34,1.43,1.59,1.79,1.41,57,25,3.21,3.01,57,58,50,35,79,59,1.28,14,34,57,41,1.14,1.41,1.93,1.59,29,25,3.07,3.01,57,58,29,35,50,59,21,0,29,79,21,0,36,14,7,21,50,43,36,50,1 - 1,Torino,Fiorentina,pmatch.asp?league=italy&stats=192-2-1-2021,Fri 29 Jan
62,1.50,62,48,53,63,2.67,54,40,47,1.38,30,63,38,47,17,38,1.30,1.90,1.50,1.53,1.17,1.50,23,20,25,2.83,3.07,3.01,50,63,58,37,33,35,57,57,59,1.47,43,41,36,34,1.71,1.59,1.57,1.41,21,25,3.29,3.01,57,58,50,35,64,59,1.28,87,34,7,41,2.07,1.41,0.93,1.59,7,25,3.00,3.01,67,58,27,35,67,59,21,21,36,64,14,14,29,27,27,73,67,7,7,7,1 - 2,Bologna,AC Milan,pmatch.asp?league=italy&stats=196-14-13-2021,Sat 30 Jan
56,1.33,56,51,53,39,1.71,44,56,47,1.38,33,60,38,47,13,38,1.30,2.03,1.50,1.50,0.90,1.50,20,27,25,2.80,2.93,3.01,60,57,58,23,37,35,67,60,59,1.47,40,41,47,34,1.47,1.59,1.53,1.41,13,25,3.00,3.01,67,58,27,35,67,59,1.28,43,34,14,41,1.93,1.41,1.07,1.59,43,25,3.00,3.01,50,58,50,35,71,59,13,13,20,67,20,20,53,14,14,43,71,14,14,14,0 - 2,Sampdoria,Juventus,pmatch.asp?league=italy&stats=194-12-11-2021,Sat 30 Jan
54,2.67,57,56,53,60,1.29,50,44,47,1.38,77,23,38,7,47,38,2.30,1.00,1.50,0.90,1.83,1.50,17,30,25,3.20,2.83,3.01,67,47,58,33,33,35,60,53,59,1.47,87,41,7,34,2.60,1.59,1.00,1.41,7,25,3.60,3.01,73,58,47,35,60,59,1.28,36,34,43,41,1.07,1.41,1.71,1.59,21,25,2.79,3.01,43,58,36,35,50,59,40,40,53,60,0,0,13,29,21,21,50,29,21,36,4 - 0,Inter Milan,Benevento,pmatch.asp?league=italy&stats=191-18-17-2021,Sat 30 Jan
53,1.13,50,45,53,45,1.00,62,65,47,1.38,27,27,38,47,43,38,1.33,1.07,1.50,1.83,1.33,1.50,27,30,25,3.17,2.40,3.01,77,40,58,37,27,35,67,50,59,1.47,27,41,40,34,1.33,1.59,1.67,1.41,33,25,3.00,3.01,67,58,40,35,73,59,1.28,20,34,40,41,1.33,1.41,1.73,1.59,40,25,3.07,3.01,60,58,47,35,73,59,13,7,20,73,20,13,27,13,7,33,73,20,13,27,0 - 1,Spezia,Udinese,pmatch.asp?league=italy&stats=199-19-20-2021,Sun 31 Jan
49,2.00,58,58,53,47,1.73,50,55,47,1.38,60,59,38,17,28,38,2.37,1.59,1.50,1.27,1.31,1.50,23,14,25,3.63,2.90,3.01,67,55,58,53,28,35,67,62,59,1.47,60,41,20,34,2.73,1.59,1.47,1.41,20,25,4.20,3.01,80,58,67,35,73,59,1.28,53,34,33,41,1.53,1.41,1.40,1.59,13,25,2.93,3.01,47,58,33,35,53,59,20,13,40,73,13,7,33,33,33,33,53,13,13,40,1 - 3,Atalanta,Lazio,pmatch.asp?league=italy&stats=195-15-16-2021,Sun 31 Jan
55,0.80,48,51,53,56,1.50,53,54,47,1.38,17,37,38,60,30,38,1.03,1.63,1.50,1.70,1.60,1.50,23,33,25,2.73,3.23,3.01,40,60,58,33,37,35,53,73,59,1.47,20,41,60,34,1.00,1.59,1.73,1.41,20,25,2.73,3.01,40,58,33,35,53,59,1.28,44,34,38,41,1.63,1.41,1.63,1.59,19,25,3.25,3.01,56,58,38,35,69,59,13,13,7,53,33,33,27,25,19,31,69,12,6,31,1 - 1,Cagliari,Sassuolo,pmatch.asp?league=italy&stats=198-10-9-2021,Sun 31 Jan
87,0.93,54,38,53,44,0.93,34,50,47,1.38,13,23,38,77,40,38,1.23,1.07,1.50,2.57,1.47,1.50,10,37,25,3.80,2.53,3.01,77,50,58,53,23,35,67,60,59,1.47,29,41,64,34,1.43,1.59,2.07,1.41,7,25,3.50,3.01,71,58,43,35,64,59,1.28,20,34,47,41,0.73,1.41,1.47,1.59,33,25,2.20,3.01,47,58,13,35,40,59,0,0,21,64,36,36,43,27,7,13,40,53,33,20,0 - 3,Crotone,Genoa,pmatch.asp?league=italy&stats=193-8-7-2021,Sun 31 Jan
53,2.21,57,41,53,45,0.64,66,54,47,1.38,63,10,38,30,53,38,2.17,0.97,1.50,1.13,1.97,1.50,7,37,25,3.30,2.93,3.01,60,67,58,40,37,35,50,53,59,1.47,71,41,21,34,2.64,1.59,1.00,1.41,7,25,3.64,3.01,64,58,50,35,50,59,1.28,7,34,50,41,1.36,1.41,2.29,1.59,43,25,3.64,3.01,86,58,50,35,79,59,43,43,50,50,7,7,14,0,0,29,79,21,21,50,2 - 0,Napoli,Parma,pmatch.asp?league=italy&stats=197-6-5-2021,Sun 31 Jan
67,2.25,63,39,53,49,1.33,53,51,47,1.38,53,37,38,27,37,38,1.80,1.27,1.50,1.47,1.17,1.50,20,27,25,3.27,2.43,3.01,67,43,58,47,20,35,50,53,59,1.47,69,41,12,34,2.13,1.59,1.06,1.41,19,25,3.19,3.01,62,58,44,35,50,59,1.28,33,34,33,41,1.33,1.41,1.20,1.59,33,25,2.53,3.01,40,58,27,35,53,59,44,38,44,50,12,6,25,27,27,27,53,20,20,13,3 - 1,AS Roma,Hellas Verona,pmatch.asp?league=italy&stats=200-4-3-2021,Sun 31 Jan
67,1.25,58,45,53,46,2.27,43,44,47,1.38,23,77,38,47,7,38,1.27,2.30,1.50,1.63,0.90,1.50,30,17,25,2.90,3.20,3.01,53,67,58,27,33,35,57,60,59,1.47,31,41,38,34,1.38,1.59,1.38,1.41,31,25,2.75,3.01,50,58,25,35,62,59,1.28,67,34,7,41,2.00,1.41,0.80,1.59,27,25,2.80,3.01,60,58,20,35,60,59,25,19,19,62,19,12,38,40,33,27,60,7,0,13,0 - 2,Fiorentina,Inter Milan,pmatch.asp?league=italy&stats=204-1-18-2021,Fri 5 Feb
49,2.00,58,58,53,59,1.07,52,52,47,1.38,60,17,38,17,41,38,2.37,1.45,1.50,1.27,1.79,1.50,23,41,25,3.63,3.24,3.01,67,59,58,53,45,35,67,69,59,1.47,60,41,20,34,2.73,1.59,1.47,1.41,20,25,4.20,3.01,80,58,67,35,73,59,1.28,27,34,47,41,1.47,1.41,1.80,1.59,27,25,3.27,3.01,60,58,40,35,60,59,20,13,40,73,13,7,33,20,20,33,60,20,20,20,3 - 3,Atalanta,Torino,pmatch.asp?league=italy&stats=208-15-2-2021,Sat 6 Feb
44,1.36,47,46,53,47,1.00,50,55,47,1.38,37,27,38,30,47,38,1.63,1.33,1.50,1.60,1.83,1.50,33,27,25,3.23,3.17,3.01,60,77,58,37,37,35,73,67,59,1.47,29,41,21,34,1.64,1.59,1.57,1.41,50,25,3.21,3.01,64,58,36,35,79,59,1.28,27,34,53,41,1.33,1.41,2.00,1.59,20,25,3.33,3.01,87,58,33,35,60,59,14,7,21,79,14,7,43,20,13,33,60,27,20,20,1 - 2,Sassuolo,Spezia,pmatch.asp?league=italy&stats=207-9-19-2021,Sat 6 Feb
61,2.38,56,44,53,33,1.29,37,61,47,1.38,60,53,38,13,27,38,2.03,1.80,1.50,0.90,1.47,1.50,27,20,25,2.93,3.27,3.01,57,67,58,37,47,35,60,50,59,1.47,75,41,12,34,2.13,1.59,0.75,1.41,12,25,2.88,3.01,62,58,25,35,50,59,1.28,36,34,43,41,1.43,1.41,1.93,1.59,21,25,3.36,3.01,71,58,50,35,50,59,38,38,50,50,12,12,6,14,7,21,50,43,36,36,2 - 0,Juventus,AS Roma,pmatch.asp?league=italy&stats=210-11-4-2021,Sat 6 Feb
56,1.20,66,50,53,47,1.75,43,59,47,1.38,23,63,38,40,30,38,1.07,2.17,1.50,1.47,1.13,1.50,37,7,25,2.53,3.30,3.01,50,60,58,23,40,35,60,50,59,1.47,27,41,33,34,1.40,1.59,1.47,1.41,40,25,2.87,3.01,53,58,33,35,80,59,1.28,56,34,38,41,1.75,1.41,1.25,1.59,6,25,3.00,3.01,56,58,31,35,50,59,13,13,13,80,7,7,20,38,38,31,50,12,12,25,2 - 1,Genoa,Napoli,pmatch.asp?league=italy&stats=205-7-6-2021,Sat 6 Feb
40,0.75,50,56,53,44,1.07,44,49,47,1.38,23,33,38,47,47,38,1.00,1.30,1.50,1.83,1.50,1.50,30,20,25,2.83,2.80,3.01,47,60,58,33,23,35,53,67,59,1.47,12,41,50,34,0.94,1.59,1.94,1.41,38,25,2.88,3.01,50,58,31,35,56,59,1.28,27,34,47,41,1.13,1.41,1.47,1.59,27,25,2.60,3.01,53,58,20,35,67,59,19,12,19,56,31,25,38,7,7,20,67,27,27,27,1 - 1,Benevento,Sampdoria,pmatch.asp?league=italy&stats=206-17-12-2021,Sun 7 Feb
37,1.53,46,60,53,13,0.13,46,62,47,1.38,63,13,38,17,77,38,1.90,1.23,1.50,1.17,2.57,1.50,20,10,25,3.07,3.80,3.01,63,77,58,33,53,35,57,67,59,1.47,40,41,27,34,1.73,1.59,1.40,1.41,33,25,3.13,3.01,60,58,40,35,47,59,1.28,0,34,88,41,1.06,1.41,3.00,1.59,12,25,4.06,3.01,81,58,62,35,69,59,33,33,33,47,20,20,40,12,0,19,69,31,19,62,4 - 0,AC Milan,Crotone,pmatch.asp?league=italy&stats=203-13-8-2021,Sun 7 Feb
55,1.20,38,35,53,49,1.33,53,51,47,1.38,27,37,38,43,37,38,1.07,1.27,1.50,1.33,1.17,1.50,30,27,25,2.40,2.43,3.01,40,43,58,27,20,35,50,53,59,1.47,33,41,47,34,0.80,1.59,0.93,1.41,20,25,1.73,3.01,20,58,7,35,27,59,1.28,33,34,33,41,1.33,1.41,1.20,1.59,33,25,2.53,3.01,40,58,27,35,53,59,40,27,13,27,47,33,33,27,27,27,53,20,20,13,2 - 0,Udinese,Hellas Verona,pmatch.asp?league=italy&stats=209-20-3-2021,Sun 7 Feb
55,0.69,34,46,53,38,0.81,38,52,47,1.38,10,30,38,53,47,38,0.97,1.30,1.50,1.97,1.53,1.50,37,23,25,2.93,2.83,3.01,67,50,58,37,37,35,53,57,59,1.47,12,41,56,34,0.63,1.59,1.69,1.41,31,25,2.31,3.01,50,58,25,35,31,59,1.28,19,34,56,41,0.94,1.41,1.50,1.59,25,25,2.44,3.01,44,58,25,35,50,59,31,12,12,31,56,38,25,12,6,12,50,44,38,38,0 - 3,Parma,Bologna,pmatch.asp?league=italy&stats=201-5-14-2021,Sun 7 Feb
53,2.07,50,45,53,45,0.67,52,49,47,1.38,59,17,38,28,60,38,1.59,1.03,1.50,1.31,1.70,1.50,14,23,25,2.90,2.73,3.01,55,40,58,28,33,35,62,53,59,1.47,64,41,21,34,1.64,1.59,1.21,1.41,14,25,2.86,3.01,64,58,21,35,71,59,1.28,13,34,60,41,1.07,1.41,1.67,1.59,27,25,2.73,3.01,40,58,33,35,53,59,29,29,36,71,0,0,29,13,7,27,53,40,33,27,1 - 0,Lazio,Cagliari,pmatch.asp?league=italy&stats=202-16-10-2021,Sun 7 Feb
62,1.50,62,48,53,60,1.29,50,44,47,1.38,30,23,38,47,47,38,1.30,1.00,1.50,1.53,1.83,1.50,23,30,25,2.83,2.83,3.01,50,47,58,37,33,35,57,53,59,1.47,43,41,36,34,1.71,1.59,1.57,1.41,21,25,3.29,3.01,57,58,50,35,64,59,1.28,36,34,43,41,1.07,1.41,1.71,1.59,21,25,2.79,3.01,43,58,36,35,50,59,21,21,36,64,14,14,29,29,21,21,50,29,21,36,1 - 1,Bologna,Benevento,pmatch.asp?league=italy&stats=212-14-17-2021,Fri 12 Feb
41,0.79,48,48,53,44,0.93,34,50,47,1.38,17,23,38,41,40,38,1.45,1.07,1.50,1.79,1.47,1.50,41,37,25,3.24,2.53,3.01,59,50,58,45,23,35,69,60,59,1.47,7,41,36,34,1.43,1.59,1.79,1.41,57,25,3.21,3.01,57,58,50,35,79,59,1.28,20,34,47,41,0.73,1.41,1.47,1.59,33,25,2.20,3.01,47,58,13,35,40,59,21,0,29,79,21,0,36,27,7,13,40,53,33,20,0 - 0,Torino,Genoa,pmatch.asp?league=italy&stats=214-2-7-2021,Sat 13 Feb
53,2.21,57,41,53,39,1.71,44,56,47,1.38,63,60,38,30,13,38,2.17,2.03,1.50,1.13,0.90,1.50,7,27,25,3.30,2.93,3.01,60,57,58,40,37,35,50,60,59,1.47,71,41,21,34,2.64,1.59,1.00,1.41,7,25,3.64,3.01,64,58,50,35,50,59,1.28,43,34,14,41,1.93,1.41,1.07,1.59,43,25,3.00,3.01,50,58,50,35,71,59,43,43,50,50,7,7,14,14,14,43,71,14,14,14,1 - 0,Napoli,Juventus,pmatch.asp?league=italy&stats=220-6-11-2021,Sat 13 Feb
53,1.13,50,45,53,63,2.67,54,40,47,1.38,27,63,38,47,17,38,1.33,1.90,1.50,1.83,1.17,1.50,27,20,25,3.17,3.07,3.01,77,63,58,37,33,35,67,57,59,1.47,27,41,40,34,1.33,1.59,1.67,1.41,33,25,3.00,3.01,67,58,40,35,73,59,1.28,87,34,7,41,2.07,1.41,0.93,1.59,7,25,3.00,3.01,67,58,27,35,67,59,13,7,20,73,20,13,27,27,27,73,67,7,7,7,2 - 0,Spezia,AC Milan,pmatch.asp?league=italy&stats=216-19-13-2021,Sat 13 Feb
67,2.25,63,39,53,45,1.00,62,65,47,1.38,53,27,38,27,43,38,1.80,1.07,1.50,1.47,1.33,1.50,20,30,25,3.27,2.40,3.01,67,40,58,47,27,35,50,50,59,1.47,69,41,12,34,2.13,1.59,1.06,1.41,19,25,3.19,3.01,62,58,44,35,50,59,1.28,20,34,40,41,1.33,1.41,1.73,1.59,40,25,3.07,3.01,60,58,47,35,73,59,44,38,44,50,12,6,25,13,7,33,73,20,13,27,3 - 0,AS Roma,Udinese,pmatch.asp?league=italy&stats=219-4-20-2021,Sun 14 Feb
55,0.80,48,51,53,51,2.07,42,42,47,1.38,17,60,38,60,17,38,1.03,2.37,1.50,1.70,1.27,1.50,23,23,25,2.73,3.63,3.01,40,67,58,33,53,35,53,67,59,1.47,20,41,60,34,1.00,1.59,1.73,1.41,20,25,2.73,3.01,40,58,33,35,53,59,1.28,60,34,13,41,2.00,1.41,1.07,1.59,27,25,3.07,3.01,53,58,40,35,60,59,13,13,7,53,33,33,27,33,27,40,60,13,7,0,0 - 1,Cagliari,Atalanta,pmatch.asp?league=italy&stats=211-10-15-2021,Sun 14 Feb
56,1.33,56,51,53,33,0.71,42,55,47,1.38,33,23,38,47,47,38,1.30,1.27,1.50,1.50,1.63,1.50,20,30,25,2.80,2.90,3.01,60,53,58,23,27,35,67,57,59,1.47,40,41,47,34,1.47,1.59,1.53,1.41,13,25,3.00,3.01,67,58,27,35,67,59,1.28,14,34,57,41,1.14,1.41,1.93,1.59,29,25,3.07,3.01,57,58,29,35,50,59,13,13,20,67,20,20,53,14,7,21,50,43,36,50,2 - 1,Sampdoria,Fiorentina,pmatch.asp?league=italy&stats=213-12-1-2021,Sun 14 Feb
87,0.93,54,38,53,56,1.50,53,54,47,1.38,13,37,38,77,30,38,1.23,1.63,1.50,2.57,1.60,1.50,10,33,25,3.80,3.23,3.01,77,60,58,53,37,35,67,73,59,1.47,29,41,64,34,1.43,1.59,2.07,1.41,7,25,3.50,3.01,71,58,43,35,64,59,1.28,44,34,38,41,1.63,1.41,1.63,1.59,19,25,3.25,3.01,56,58,38,35,69,59,0,0,21,64,36,36,43,25,19,31,69,12,6,31,1 - 2,Crotone,Sassuolo,pmatch.asp?league=italy&stats=218-8-9-2021,Sun 14 Feb
54,2.67,57,56,53,47,1.73,50,55,47,1.38,77,59,38,7,28,38,2.30,1.59,1.50,0.90,1.31,1.50,17,14,25,3.20,2.90,3.01,67,55,58,33,28,35,60,62,59,1.47,87,41,7,34,2.60,1.59,1.00,1.41,7,25,3.60,3.01,73,58,47,35,60,59,1.28,53,34,33,41,1.53,1.41,1.40,1.59,13,25,2.93,3.01,47,58,33,35,53,59,40,40,53,60,0,0,13,33,33,33,53,13,13,40,3 - 1,Inter Milan,Lazio,pmatch.asp?league=italy&stats=215-18-16-2021,Sun 14 Feb
51,1.40,47,49,53,45,0.64,66,54,47,1.38,37,10,38,37,53,38,1.27,0.97,1.50,1.17,1.97,1.50,27,37,25,2.43,2.93,3.01,43,67,58,20,37,35,53,53,59,1.47,40,41,40,34,1.20,1.59,1.13,1.41,20,25,2.33,3.01,47,58,13,35,53,59,1.28,7,34,50,41,1.36,1.41,2.29,1.59,43,25,3.64,3.01,86,58,50,35,79,59,20,13,20,53,33,27,20,0,0,29,79,21,21,50,2 - 1,Hellas Verona,Parma,pmatch.asp?league=italy&stats=217-3-5-2021,Mon 15 Feb
67,1.25,58,45,53,47,1.00,50,55,47,1.38,23,27,38,47,47,38,1.27,1.33,1.50,1.63,1.83,1.50,30,27,25,2.90,3.17,3.01,53,77,58,27,37,35,57,67,59,1.47,31,41,38,34,1.38,1.59,1.38,1.41,31,25,2.75,3.01,50,58,25,35,62,59,1.28,27,34,53,41,1.33,1.41,2.00,1.59,20,25,3.33,3.01,87,58,33,35,60,59,25,19,19,62,19,12,38,20,13,33,60,27,20,20,3 - 0,Fiorentina,Spezia,pmatch.asp?league=italy&stats=227-1-19-2021,Fri 19 Feb
55,0.80,48,51,53,59,1.07,52,52,47,1.38,17,17,38,60,41,38,1.03,1.45,1.50,1.70,1.79,1.50,23,41,25,2.73,3.24,3.01,40,59,58,33,45,35,53,69,59,1.47,20,41,60,34,1.00,1.59,1.73,1.41,20,25,2.73,3.01,40,58,33,35,53,59,1.28,27,34,47,41,1.47,1.41,1.80,1.59,27,25,3.27,3.01,60,58,40,35,60,59,13,13,7,53,33,33,27,20,20,33,60,20,20,20,0 - 1,Cagliari,Torino,pmatch.asp?league=italy&stats=228-10-2-2021,Fri 19 Feb
53,2.07,50,45,53,44,1.07,44,49,47,1.38,59,33,38,28,47,38,1.59,1.30,1.50,1.31,1.50,1.50,14,20,25,2.90,2.80,3.01,55,60,58,28,23,35,62,67,59,1.47,64,41,21,34,1.64,1.59,1.21,1.41,14,25,2.86,3.01,64,58,21,35,71,59,1.28,27,34,47,41,1.13,1.41,1.47,1.59,27,25,2.60,3.01,53,58,20,35,67,59,29,29,36,71,0,0,29,7,7,20,67,27,27,27,1 - 0,Lazio,Sampdoria,pmatch.asp?league=italy&stats=226-16-12-2021,Sat 20 Feb
56,1.20,66,50,53,49,1.33,53,51,47,1.38,23,37,38,40,37,38,1.07,1.27,1.50,1.47,1.17,1.50,37,27,25,2.53,2.43,3.01,50,43,58,23,20,35,60,53,59,1.47,27,41,33,34,1.40,1.59,1.47,1.41,40,25,2.87,3.01,53,58,33,35,80,59,1.28,33,34,33,41,1.33,1.41,1.20,1.59,33,25,2.53,3.01,40,58,27,35,53,59,13,13,13,80,7,7,20,27,27,27,53,20,20,13,2 - 2,Genoa,Hellas Verona,pmatch.asp?league=italy&stats=230-7-3-2021,Sat 20 Feb
44,1.36,47,46,53,38,0.81,38,52,47,1.38,37,30,38,30,47,38,1.63,1.30,1.50,1.60,1.53,1.50,33,23,25,3.23,2.83,3.01,60,50,58,37,37,35,73,57,59,1.47,29,41,21,34,1.64,1.59,1.57,1.41,50,25,3.21,3.01,64,58,36,35,79,59,1.28,19,34,56,41,0.94,1.41,1.50,1.59,25,25,2.44,3.01,44,58,25,35,50,59,14,7,21,79,14,7,43,12,6,12,50,44,38,38,1 - 1,Sassuolo,Bologna,pmatch.asp?league=italy&stats=222-9-14-2021,Sat 20 Feb
